중산도면,단가,수량,영업납기,선급
61357,8493,4,2021-06-14,0
61357,8493,9,2021-11-10,0
61358,113012,9,2021-09-13,1
61358,113012,28,2021-12-15,0
61358,113012,56,2021-06-05,0
61359,86821,7,2021-05-14,0
61359,86821,15,2021-04-18,1
61359,86821,30,2021-03-09,1
61361,77242,3,2021-05-13,0
61361,77242,7,2021-02-21,1
61361,77242,14,2021-11-08,0
61363,6498,1,2021-01-21,0
61363,6498,1,2021-01-08,0
61363,6498,3,2021-06-11,0
61364,6498,1,2021-08-29,0
61364,6498,1,2021-08-11,0
61364,6498,1,2021-12-12,0
61366,179208,17,2021-08-15,0
61366,179208,35,2021-03-17,0
61366,179208,70,2021-07-06,0
61367,27256,2,2021-03-17,1
61367,27256,7,2021-09-23,0
61367,27256,14,2021-12-04,0
61368,179208,91,2021-02-09,1
61368,179208,273,2021-01-07,0
61368,179208,546,2021-12-17,0
61372,6498,1,2021-12-20,0
61372,6498,1,2021-03-02,1
61372,6498,3,2021-11-05,0
61373,27256,2,2021-07-09,0
61373,27256,6,2021-09-17,1
61373,27256,12,2021-11-09,1
61374,52115,2,2021-09-20,0
61374,52115,5,2021-09-21,0
61374,52115,11,2021-07-10,0
61375,6498,1,2021-09-07,0
61375,6498,2,2021-02-23,1
61375,6498,4,2021-12-18,0
61384,27256,1,2021-09-05,1
61384,27256,5,2021-06-24,1
61384,27256,10,2021-06-30,0
61386,6498,1,2021-10-08,0
61386,6498,2,2021-02-19,1
61386,6498,4,2021-08-11,0
61396,113012,9,2021-07-01,0
61396,113012,28,2021-03-07,0
61396,113012,56,2021-10-29,0
61399,113012,9,2021-06-16,0
61399,113012,28,2021-10-08,0
61399,113012,56,2021-11-02,0
61402,179208,11,2021-05-09,0
61402,179208,21,2021-03-27,0
61402,179208,42,2021-04-03,0
61404,104092,23,2021-04-03,0
61404,104092,117,2021-02-05,0
61404,104092,234,2021-09-24,0
61405,104092,88,2021-02-26,0
61405,104092,443,2021-11-24,1
61405,104092,886,2021-02-06,1
61406,104092,70,2021-04-13,0
61406,104092,351,2021-06-22,0
61406,104092,702,2021-04-06,1
61407,104092,35,2021-11-14,0
61407,104092,173,2021-07-13,0
61407,104092,346,2021-09-13,0
61408,6332,2,2021-01-02,0
61408,6332,8,2021-02-28,1
61408,6332,16,2021-03-29,0
61411,8065,2,2021-04-07,0
61411,8065,4,2021-07-04,0
61411,8065,8,2021-10-28,0
61415,6498,1,2021-10-19,0
61415,6498,1,2021-11-30,0
61415,6498,1,2021-06-21,0
61417,6498,2,2021-05-19,0
61417,6498,4,2021-05-12,0
61417,6498,8,2021-07-11,0
61418,6332,2,2021-10-22,0
61418,6332,8,2021-10-14,1
61418,6332,16,2021-09-30,0
61419,179208,13,2021-03-05,0
61419,179208,26,2021-03-04,0
61419,179208,52,2021-02-15,0
61421,8493,2,2021-01-24,0
61421,8493,4,2021-02-25,1
61421,8493,9,2021-11-02,1
61425,6498,1,2021-12-17,0
61425,6498,2,2021-05-24,1
61425,6498,5,2021-11-01,0
61435,6498,1,2021-11-14,1
61435,6498,1,2021-10-29,0
61435,6498,1,2021-01-08,0
61437,179208,10,2021-01-03,0
61437,179208,20,2021-01-03,0
61437,179208,40,2021-03-18,0
61440,6498,1,2021-05-31,0
61440,6498,1,2021-06-20,0
61440,6498,3,2021-02-09,0
61443,179208,5,2021-10-29,0
61443,179208,10,2021-12-16,1
61443,179208,20,2021-12-28,0
61449,6498,1,2021-11-14,0
61449,6498,1,2021-05-01,0
61449,6498,3,2021-05-28,0
61451,179208,12,2021-09-13,1
61451,179208,24,2021-11-11,0
61451,179208,48,2021-09-26,0
61452,179208,11,2021-08-20,0
61452,179208,23,2021-05-10,0
61452,179208,46,2021-12-20,0
61457,28824,4,2021-10-12,0
61457,28824,10,2021-06-04,0
61457,28824,20,2021-02-21,0
61462,15218,6,2021-01-18,0
61462,15218,34,2021-01-15,0
61462,15218,68,2021-06-05,1
61463,6332,2,2021-12-26,0
61463,6332,10,2021-03-03,0
61463,6332,20,2021-07-25,0
61464,7168,3,2021-04-02,0
61464,7168,18,2021-03-24,0
61464,7168,36,2021-12-11,0
61465,25486,4,2021-04-27,0
61465,25486,41,2021-04-24,1
61465,25486,82,2021-12-05,0
61468,179208,14,2021-01-29,0
61468,179208,28,2021-08-14,0
61468,179208,56,2021-07-06,0
61471,12881,2,2021-08-15,0
61471,12881,4,2021-12-01,0
61471,12881,9,2021-08-09,0
61474,179208,10,2021-11-19,0
61474,179208,29,2021-04-21,0
61474,179208,58,2021-03-10,0
61475,7149,1,2021-11-21,0
61475,7149,3,2021-07-21,0
61475,7149,7,2021-09-25,1
61476,179208,5,2021-09-15,0
61476,179208,10,2021-05-29,1
61476,179208,21,2021-07-26,0
61477,102669,8,2021-09-25,1
61477,102669,25,2021-06-29,0
61477,102669,50,2021-11-23,0
61478,8493,2,2021-08-04,1
61478,8493,4,2021-05-20,1
61478,8493,8,2021-02-04,0
61479,15218,6,2021-07-26,0
61479,15218,29,2021-06-04,0
61479,15218,58,2021-11-23,0
61480,32819,5,2021-08-04,0
61480,32819,39,2021-06-08,0
61480,32819,78,2021-11-15,1
61481,179208,22,2021-03-18,1
61481,179208,44,2021-01-12,1
61481,179208,89,2021-01-05,0
61485,179208,17,2021-10-02,1
61485,179208,53,2021-01-11,1
61485,179208,106,2021-05-07,0
61488,73747,5,2021-04-04,1
61488,73747,16,2021-09-09,0
61488,73747,32,2021-09-01,0
61490,179208,20,2021-02-08,0
61490,179208,41,2021-01-15,0
61490,179208,82,2021-03-25,0
61491,86821,3,2021-07-22,1
61491,86821,7,2021-07-24,0
61491,86821,15,2021-11-12,0
61492,102669,8,2021-02-14,0
61492,102669,24,2021-05-19,1
61492,102669,48,2021-01-08,0
61493,81204,4,2021-09-21,0
61493,81204,8,2021-08-28,0
61493,81204,17,2021-05-15,0
61496,86821,3,2021-03-22,0
61496,86821,7,2021-07-08,0
61496,86821,15,2021-07-31,0
61509,6498,1,2021-07-16,1
61509,6498,1,2021-04-09,0
61509,6498,3,2021-06-18,0
61512,6332,2,2021-02-18,0
61512,6332,8,2021-07-17,0
61512,6332,16,2021-11-20,0
61516,27256,2,2021-10-23,0
61516,27256,7,2021-07-17,1
61516,27256,14,2021-10-29,1
61517,6516,2,2021-10-18,0
61517,6516,11,2021-06-26,0
61517,6516,22,2021-10-06,0
61519,52115,3,2021-07-07,0
61519,52115,6,2021-05-04,0
61519,52115,13,2021-12-29,0
61520,12881,2,2021-07-10,0
61520,12881,4,2021-07-20,0
61520,12881,9,2021-02-11,0
61522,8844,4,2021-12-28,0
61522,8844,17,2021-11-30,0
61522,8844,34,2021-08-17,0
61523,179208,26,2021-08-26,0
61523,179208,53,2021-12-07,0
61523,179208,106,2021-06-04,1
61525,6498,1,2021-08-30,0
61525,6498,1,2021-12-09,0
61525,6498,2,2021-01-29,1
61526,12881,2,2021-11-20,0
61526,12881,4,2021-11-15,0
61526,12881,9,2021-04-12,0
61527,179208,26,2021-11-13,0
61527,179208,52,2021-09-28,0
61527,179208,104,2021-08-15,0
61528,179208,13,2021-08-11,0
61528,179208,26,2021-11-16,0
61528,179208,53,2021-05-10,0
61530,20470,2,2021-06-19,0
61530,20470,21,2021-08-09,0
61530,20470,42,2021-04-20,0
61532,52115,5,2021-09-28,0
61532,52115,11,2021-11-09,0
61532,52115,22,2021-06-14,1
61540,109155,11,2021-01-23,0
61540,109155,77,2021-04-07,0
61540,109155,154,2021-08-05,0
61541,80627,9,2021-08-06,0
61541,80627,69,2021-12-06,1
61541,80627,138,2021-09-22,1
61542,179208,10,2021-10-22,0
61542,179208,20,2021-04-24,0
61542,179208,40,2021-04-27,0
61543,17118,6,2021-11-11,0
61543,17118,41,2021-06-01,0
61543,17118,82,2021-07-04,0
61548,106952,98,2021-05-23,0
61548,106952,392,2021-07-09,0
61548,106952,784,2021-04-04,1
61551,6332,1,2021-09-16,0
61551,6332,6,2021-09-24,0
61551,6332,12,2021-08-14,0
61552,52115,3,2021-12-09,1
61552,52115,6,2021-04-27,0
61552,52115,12,2021-10-23,0
61553,179208,8,2021-10-09,0
61553,179208,16,2021-11-09,0
61553,179208,33,2021-05-22,0
61554,52115,3,2021-02-20,0
61554,52115,6,2021-03-25,0
61554,52115,13,2021-07-19,0
61555,47491,7,2021-10-09,0
61555,47491,45,2021-12-29,0
61555,47491,90,2021-03-07,1
61558,6498,2,2021-06-18,0
61558,6498,4,2021-06-25,0
61558,6498,8,2021-12-02,0
61559,179208,11,2021-12-12,0
61559,179208,22,2021-06-28,0
61559,179208,44,2021-11-07,1
61567,106952,13,2021-02-23,0
61567,106952,53,2021-03-21,0
61567,106952,106,2021-01-04,0
61568,6983,3,2021-01-29,0
61568,6983,13,2021-07-05,0
61568,6983,26,2021-02-05,0
61569,8416,4,2021-11-17,0
61569,8416,15,2021-08-01,0
61569,8416,30,2021-11-23,1
61570,73747,6,2021-09-09,0
61570,73747,20,2021-01-26,0
61570,73747,40,2021-12-02,0
61572,22344,5,2021-06-17,0
61572,22344,24,2021-12-01,0
61572,22344,48,2021-07-20,1
61573,104092,32,2021-03-15,1
61573,104092,161,2021-01-19,1
61573,104092,322,2021-02-10,1
61574,179208,22,2021-12-20,0
61574,179208,45,2021-07-10,1
61574,179208,90,2021-10-18,0
61575,179208,24,2021-02-27,0
61575,179208,49,2021-04-27,1
61575,179208,98,2021-04-25,0
61576,179208,43,2021-05-17,0
61576,179208,87,2021-08-24,0
61576,179208,175,2021-04-23,1
61577,52115,3,2021-12-31,0
61577,52115,6,2021-11-16,0
61577,52115,13,2021-03-03,0
61579,6498,3,2021-01-13,0
61579,6498,6,2021-08-14,0
61579,6498,12,2021-12-25,0
61582,81204,4,2021-02-27,0
61582,81204,8,2021-07-25,0
61582,81204,16,2021-11-10,1
61584,179208,15,2021-10-15,1
61584,179208,31,2021-10-05,0
61584,179208,62,2021-06-22,0
61585,8493,2,2021-01-16,1
61585,8493,4,2021-02-04,0
61585,8493,8,2021-07-01,0
61587,6498,1,2021-11-14,0
61587,6498,3,2021-05-30,0
61587,6498,6,2021-08-15,1
61589,7149,1,2021-10-10,1
61589,7149,3,2021-11-24,0
61589,7149,7,2021-07-27,0
61590,6498,1,2021-05-25,1
61590,6498,1,2021-12-19,0
61590,6498,3,2021-08-18,1
61591,6498,1,2021-02-23,0
61591,6498,2,2021-12-04,0
61591,6498,4,2021-08-20,0
61595,6498,1,2021-04-21,0
61595,6498,3,2021-08-20,0
61595,6498,6,2021-11-18,0
61596,8065,2,2021-07-19,0
61596,8065,4,2021-01-24,0
61596,8065,8,2021-01-06,1
61598,6498,1,2021-06-16,0
61598,6498,2,2021-03-19,0
61598,6498,5,2021-08-15,0
61600,6498,3,2021-04-28,0
61600,6498,7,2021-09-24,0
61600,6498,14,2021-07-02,0
61606,14448,4,2021-11-22,1
61606,14448,35,2021-10-20,0
61606,14448,70,2021-08-18,1
61607,105576,14,2021-04-22,0
61607,105576,129,2021-03-07,1
61607,105576,258,2021-07-21,0
61609,11900,7,2021-12-16,0
61609,11900,71,2021-02-14,0
61609,11900,142,2021-11-18,0
61614,52115,2,2021-12-20,0
61614,52115,5,2021-05-01,0
61614,52115,11,2021-01-28,0
61617,6498,1,2021-08-28,0
61617,6498,1,2021-02-01,1
61617,6498,3,2021-06-09,0
61625,179208,25,2021-04-17,0
61625,179208,51,2021-03-16,0
61625,179208,102,2021-03-17,0
61626,99504,7,2021-03-23,1
61626,99504,20,2021-04-18,0
61626,99504,40,2021-12-07,0
61630,6498,1,2021-11-26,0
61630,6498,2,2021-08-17,1
61630,6498,5,2021-09-27,0
61631,8493,2,2021-02-09,0
61631,8493,4,2021-02-10,0
61631,8493,8,2021-08-08,0
61635,179208,9,2021-10-31,0
61635,179208,18,2021-04-12,0
61635,179208,37,2021-12-10,0
61639,33640,4,2021-11-01,1
61639,33640,13,2021-01-24,0
61639,33640,26,2021-03-27,0
61645,179208,17,2021-11-14,0
61645,179208,34,2021-05-12,0
61645,179208,68,2021-10-31,0
61648,6498,3,2021-10-15,0
61648,6498,5,2021-09-01,0
61648,6498,10,2021-07-27,0
61651,179208,5,2021-05-20,0
61651,179208,10,2021-08-14,0
61651,179208,20,2021-11-20,0
61653,6498,1,2021-10-13,0
61653,6498,3,2021-04-22,0
61653,6498,6,2021-09-05,0
61659,6498,1,2021-03-16,1
61659,6498,1,2021-06-19,1
61659,6498,2,2021-05-03,0
61664,179208,30,2021-12-23,0
61664,179208,60,2021-11-17,0
61664,179208,120,2021-11-28,0
61665,6498,1,2021-09-04,0
61665,6498,1,2021-12-23,0
61665,6498,2,2021-12-26,0
61666,6516,1,2021-03-14,0
61666,6516,7,2021-03-06,0
61666,6516,14,2021-08-09,0
61671,6498,1,2021-03-14,1
61671,6498,1,2021-05-13,0
61671,6498,2,2021-04-27,0
61672,6498,1,2021-10-29,0
61672,6498,2,2021-11-24,0
61672,6498,4,2021-12-06,1
61673,6498,1,2021-05-31,0
61673,6498,3,2021-03-16,0
61673,6498,6,2021-12-19,0
61674,6498,2,2021-05-28,0
61674,6498,4,2021-10-23,1
61674,6498,8,2021-12-21,0
61683,43171,9,2021-12-16,0
61683,43171,37,2021-01-24,1
61683,43171,74,2021-07-12,1
61684,52115,2,2021-12-06,0
61684,52115,5,2021-09-02,0
61684,52115,11,2021-02-28,0
61695,13140,2,2021-05-07,1
61695,13140,5,2021-11-19,1
61695,13140,10,2021-01-08,0
61707,179208,45,2021-01-08,1
61707,179208,90,2021-03-11,0
61707,179208,180,2021-09-22,1
61708,179208,57,2021-07-23,0
61708,179208,115,2021-10-05,0
61708,179208,230,2021-10-19,0
61713,179208,21,2021-11-29,0
61713,179208,43,2021-08-08,1
61713,179208,86,2021-10-24,1
61714,81204,4,2021-02-09,1
61714,81204,8,2021-06-25,0
61714,81204,17,2021-05-16,0
61717,52115,2,2021-03-23,0
61717,52115,5,2021-05-24,0
61717,52115,11,2021-08-31,0
61718,179208,5,2021-02-20,1
61718,179208,11,2021-11-11,0
61718,179208,22,2021-06-05,0
61722,17409,5,2021-08-24,0
61722,17409,20,2021-01-06,0
61722,17409,40,2021-11-11,0
61724,81393,7,2021-06-14,0
61724,81393,56,2021-08-27,0
61724,81393,112,2021-02-13,0
61728,179208,11,2021-11-25,0
61728,179208,22,2021-07-19,0
61728,179208,44,2021-07-11,0
61744,179208,13,2021-05-08,0
61744,179208,38,2021-12-02,0
61744,179208,76,2021-01-17,0
61749,6498,1,2021-12-24,0
61749,6498,3,2021-12-18,0
61749,6498,6,2021-06-01,0
61750,179208,53,2021-04-23,1
61750,179208,107,2021-04-01,0
61750,179208,214,2021-05-10,0
61751,179208,22,2021-06-25,0
61751,179208,45,2021-04-13,0
61751,179208,91,2021-05-20,0
61753,179208,69,2021-10-15,0
61753,179208,207,2021-05-16,0
61753,179208,414,2021-01-07,0
61755,179208,22,2021-10-15,0
61755,179208,44,2021-05-23,0
61755,179208,88,2021-06-18,1
61760,81204,8,2021-11-30,1
61760,81204,16,2021-10-11,0
61760,81204,32,2021-11-17,0
61763,179208,67,2021-11-02,0
61763,179208,134,2021-05-09,1
61763,179208,269,2021-08-27,0
61765,43937,8,2021-09-11,0
61765,43937,32,2021-01-04,1
61765,43937,64,2021-10-28,0
61780,86821,3,2021-04-11,0
61780,86821,7,2021-05-21,0
61780,86821,15,2021-04-08,1
61781,86821,3,2021-07-01,0
61781,86821,7,2021-10-05,0
61781,86821,15,2021-03-21,1
61789,103554,4,2021-08-24,0
61789,103554,9,2021-11-04,1
61789,103554,18,2021-09-05,0
61790,6516,2,2021-02-22,0
61790,6516,9,2021-09-23,0
61790,6516,18,2021-02-04,1
61791,17409,5,2021-09-01,0
61791,17409,20,2021-06-01,0
61791,17409,40,2021-03-17,0
61792,18691,2,2021-04-12,1
61792,18691,5,2021-02-08,0
61792,18691,10,2021-01-27,1
61795,6498,1,2021-05-30,0
61795,6498,1,2021-11-28,0
61795,6498,2,2021-11-25,0
61796,6498,1,2021-07-17,0
61796,6498,1,2021-04-25,0
61796,6498,2,2021-01-10,0
61797,6498,1,2021-10-07,1
61797,6498,3,2021-01-20,0
61797,6498,6,2021-04-05,0
61798,86821,7,2021-01-03,0
61798,86821,15,2021-06-22,1
61798,86821,30,2021-05-25,0
61799,6498,1,2021-08-09,0
61799,6498,3,2021-11-01,0
61799,6498,6,2021-10-09,1
61800,8065,2,2021-08-22,0
61800,8065,4,2021-12-28,1
61800,8065,8,2021-10-22,0
61801,179208,5,2021-11-25,0
61801,179208,10,2021-01-06,0
61801,179208,20,2021-05-11,0
61818,6498,1,2021-02-11,0
61818,6498,1,2021-02-22,0
61818,6498,2,2021-03-01,1
61823,6498,1,2021-09-16,0
61823,6498,2,2021-11-02,0
61823,6498,4,2021-06-21,0
61827,7149,3,2021-04-21,1
61827,7149,7,2021-10-05,1
61827,7149,14,2021-05-14,0
61831,106952,15,2021-07-30,0
61831,106952,59,2021-08-30,1
61831,106952,118,2021-07-23,0
61832,17612,5,2021-06-20,1
61832,17612,25,2021-01-10,0
61832,17612,50,2021-10-21,0
61834,6498,2,2021-08-11,0
61834,6498,4,2021-07-02,0
61834,6498,8,2021-01-22,0
61835,6498,3,2021-10-09,0
61835,6498,5,2021-03-30,0
61835,6498,10,2021-06-30,0
61836,27256,2,2021-09-01,0
61836,27256,6,2021-08-26,0
61836,27256,12,2021-03-20,0
61837,6516,2,2021-02-28,1
61837,6516,11,2021-10-16,1
61837,6516,22,2021-09-16,0
61838,6516,2,2021-03-06,0
61838,6516,11,2021-09-26,0
61838,6516,22,2021-01-21,1
61840,27256,1,2021-09-29,0
61840,27256,4,2021-07-01,1
61840,27256,8,2021-02-05,0
61841,6498,1,2021-05-11,0
61841,6498,2,2021-03-12,0
61841,6498,5,2021-05-02,0
61843,18691,2,2021-12-09,0
61843,18691,5,2021-03-30,0
61843,18691,10,2021-11-19,0
61844,6498,2,2021-03-01,0
61844,6498,3,2021-08-24,0
61844,6498,6,2021-07-22,0
61845,179208,15,2021-07-21,0
61845,179208,30,2021-12-15,1
61845,179208,60,2021-07-10,0
61853,18691,2,2021-10-01,0
61853,18691,5,2021-12-20,0
61853,18691,10,2021-11-21,0
61854,6498,2,2021-09-25,0
61854,6498,3,2021-04-01,0
61854,6498,6,2021-08-26,0
61858,179208,5,2021-03-11,1
61858,179208,11,2021-10-16,0
61858,179208,22,2021-03-04,1
61860,12881,2,2021-02-22,0
61860,12881,4,2021-11-30,0
61860,12881,9,2021-03-07,0
61861,179208,45,2021-08-01,0
61861,179208,90,2021-11-07,0
61861,179208,180,2021-12-01,0
61862,179208,21,2021-07-31,1
61862,179208,42,2021-08-21,1
61862,179208,84,2021-04-28,1
61863,6498,1,2021-05-28,0
61863,6498,3,2021-02-02,0
61863,6498,7,2021-04-01,0
61864,37650,7,2021-01-28,0
61864,37650,14,2021-05-04,0
61864,37650,28,2021-10-01,0
61865,52115,2,2021-01-30,0
61865,52115,5,2021-02-19,0
61865,52115,11,2021-04-28,0
61866,6498,2,2021-02-10,0
61866,6498,4,2021-09-17,0
61866,6498,8,2021-12-18,0
61867,8065,2,2021-02-19,0
61867,8065,4,2021-12-31,0
61867,8065,8,2021-10-01,0
61868,179208,7,2021-08-26,1
61868,179208,15,2021-11-11,0
61868,179208,30,2021-02-12,0
61871,101291,4,2021-01-01,0
61871,101291,9,2021-11-12,0
61871,101291,19,2021-08-26,0
61882,179208,57,2021-06-19,0
61882,179208,115,2021-07-18,0
61882,179208,230,2021-03-05,0
61883,179208,60,2021-02-02,0
61883,179208,120,2021-05-05,1
61883,179208,240,2021-07-13,1
61887,179208,11,2021-04-23,0
61887,179208,22,2021-02-15,0
61887,179208,44,2021-06-26,0
61889,179208,15,2021-06-11,0
61889,179208,45,2021-12-28,0
61889,179208,90,2021-08-23,0
61890,77242,3,2021-06-28,0
61890,77242,7,2021-05-20,1
61890,77242,15,2021-08-12,0
61905,6498,1,2021-04-25,0
61905,6498,2,2021-09-25,0
61905,6498,5,2021-12-09,0
61906,27256,2,2021-09-08,0
61906,27256,7,2021-03-07,0
61906,27256,14,2021-08-06,0
61907,6332,2,2021-04-09,0
61907,6332,7,2021-02-14,0
61907,6332,14,2021-06-29,0
61908,6498,2,2021-03-09,1
61908,6498,5,2021-12-24,0
61908,6498,10,2021-02-28,1
61909,109155,76,2021-07-06,0
61909,109155,532,2021-02-27,0
61909,109155,1064,2021-07-02,1
61910,6516,3,2021-12-13,0
61910,6516,17,2021-04-14,1
61910,6516,34,2021-02-04,0
61915,179208,7,2021-09-13,0
61915,179208,15,2021-11-24,0
61915,179208,30,2021-03-21,0
61919,179208,15,2021-07-19,0
61919,179208,31,2021-04-26,1
61919,179208,62,2021-07-11,0
61924,6498,1,2021-01-09,0
61924,6498,3,2021-08-09,0
61924,6498,6,2021-08-20,0
61925,6498,1,2021-01-05,0
61925,6498,2,2021-08-16,0
61925,6498,5,2021-08-25,1
61926,6498,1,2021-06-30,0
61926,6498,2,2021-01-21,1
61926,6498,5,2021-12-07,0
61932,8065,2,2021-07-04,1
61932,8065,4,2021-04-02,0
61932,8065,8,2021-03-03,0
61935,179208,13,2021-09-26,0
61935,179208,38,2021-11-22,1
61935,179208,76,2021-04-06,0
61936,104092,14,2021-05-14,0
61936,104092,72,2021-10-08,0
61936,104092,144,2021-10-30,0
61941,103554,4,2021-09-07,1
61941,103554,9,2021-05-11,0
61941,103554,18,2021-03-07,1
61946,179208,5,2021-02-26,0
61946,179208,11,2021-10-24,0
61946,179208,22,2021-05-19,1
61951,6498,3,2021-08-16,1
61951,6498,5,2021-11-12,0
61951,6498,10,2021-08-01,1
61956,52115,3,2021-08-07,0
61956,52115,6,2021-11-16,1
61956,52115,13,2021-09-06,0
61957,52115,3,2021-03-27,0
61957,52115,6,2021-04-21,0
61957,52115,12,2021-05-16,1
61958,86821,3,2021-09-21,0
61958,86821,7,2021-11-16,0
61958,86821,15,2021-07-13,0
61959,77242,3,2021-12-23,0
61959,77242,7,2021-08-17,0
61959,77242,15,2021-02-05,0
61960,52115,2,2021-04-30,0
61960,52115,5,2021-02-08,0
61960,52115,11,2021-12-03,0
61961,52115,2,2021-04-10,0
61961,52115,5,2021-07-17,0
61961,52115,11,2021-08-15,0
61962,6498,1,2021-05-26,0
61962,6498,3,2021-05-06,0
61962,6498,6,2021-07-23,1
61964,8065,4,2021-08-07,0
61964,8065,7,2021-07-14,1
61964,8065,14,2021-07-17,1
61967,6498,3,2021-07-10,0
61967,6498,6,2021-06-17,0
61967,6498,12,2021-08-15,1
61968,6498,2,2021-01-23,0
61968,6498,4,2021-05-11,0
61968,6498,8,2021-01-28,0
61969,179208,11,2021-06-08,0
61969,179208,22,2021-01-21,0
61969,179208,44,2021-02-22,0
61970,6498,1,2021-12-28,0
61970,6498,1,2021-11-08,0
61970,6498,2,2021-08-11,0
61978,179208,32,2021-06-17,0
61978,179208,64,2021-08-23,0
61978,179208,128,2021-05-24,0
61979,104092,14,2021-12-19,0
61979,104092,73,2021-12-12,0
61979,104092,146,2021-10-20,1
61982,179208,18,2021-12-07,0
61982,179208,54,2021-09-28,0
61982,179208,108,2021-05-17,0
61987,8065,2,2021-06-25,0
61987,8065,4,2021-07-31,0
61987,8065,8,2021-09-13,0
61988,6498,1,2021-09-13,1
61988,6498,2,2021-03-21,0
61988,6498,5,2021-07-13,1
61989,8493,2,2021-02-10,0
61989,8493,4,2021-05-18,0
61989,8493,8,2021-03-07,1
61994,179208,14,2021-04-26,0
61994,179208,28,2021-07-27,0
61994,179208,56,2021-06-05,0
61997,12881,2,2021-04-12,0
61997,12881,4,2021-10-31,0
61997,12881,9,2021-08-02,1
62000,52115,3,2021-03-21,1
62000,52115,6,2021-04-24,1
62000,52115,13,2021-09-01,0
62001,179208,5,2021-10-29,1
62001,179208,11,2021-07-14,0
62001,179208,22,2021-05-10,0
62002,6498,1,2021-08-16,0
62002,6498,2,2021-09-30,0
62002,6498,4,2021-08-23,1
62003,10666,4,2021-06-30,0
62003,10666,27,2021-09-24,1
62003,10666,54,2021-05-03,1
62004,50351,7,2021-01-10,0
62004,50351,28,2021-08-30,0
62004,50351,56,2021-06-30,0
62005,179208,7,2021-11-17,1
62005,179208,15,2021-09-16,1
62005,179208,30,2021-12-11,0
62016,6498,1,2021-02-24,0
62016,6498,1,2021-02-02,0
62016,6498,2,2021-06-17,0
62024,22344,4,2021-09-20,0
62024,22344,22,2021-06-10,1
62024,22344,44,2021-02-11,1
62032,6498,1,2021-09-08,0
62032,6498,3,2021-11-29,0
62032,6498,6,2021-05-13,0
62035,13140,5,2021-10-27,0
62035,13140,9,2021-05-15,0
62035,13140,18,2021-02-07,0
62036,179208,11,2021-04-16,0
62036,179208,22,2021-12-09,1
62036,179208,44,2021-10-23,0
62037,52115,2,2021-11-10,0
62037,52115,5,2021-01-06,1
62037,52115,11,2021-01-26,0
62051,6498,1,2021-07-14,0
62051,6498,1,2021-07-01,0
62051,6498,1,2021-02-11,0
62052,106952,26,2021-07-03,0
62052,106952,104,2021-12-09,0
62052,106952,208,2021-09-30,0
62054,145749,12,2021-08-12,0
62054,145749,100,2021-11-10,0
62054,145749,200,2021-08-19,0
62055,105576,27,2021-08-07,0
62055,105576,250,2021-12-17,0
62055,105576,500,2021-04-08,0
62056,15218,6,2021-10-09,0
62056,15218,28,2021-06-21,0
62056,15218,56,2021-01-13,1
62058,15015,6,2021-04-08,0
62058,15015,25,2021-01-31,0
