sample_id,item_id,machine_id,time_id,quantity
Sample_922,item5565,machine30,date226,1
Sample_922,item3983,machine01,date364,1
Sample_922,item3983,machine03,date364,1
Sample_922,item3983,machine06,date364,1
Sample_922,item3983,machine19,date364,1
Sample_922,item3983,machine20,date364,1
Sample_922,item3983,machine32,date364,1
Sample_923,item840,machine09,date014,1
Sample_923,item840,machine10,date014,1
Sample_923,item5945,machine09,date091,1
Sample_923,item5945,machine10,date091,1
Sample_923,item5945,machine12,date091,2
Sample_923,item5147,machine35,date102,1
Sample_923,item3334,machine21,date193,2
Sample_923,item5846,machine03,date221,2
Sample_923,item5846,machine05,date221,1
Sample_923,item2946,machine21,date234,2
Sample_924,item86,machine23,date021,2
Sample_924,item5476,machine23,date041,1
Sample_924,item2650,machine21,date046,2
Sample_924,item2443,machine08,date078,1
Sample_924,item2443,machine10,date078,1
Sample_924,item2443,machine21,date078,1
Sample_924,item2205,machine08,date155,3
Sample_924,item2205,machine28,date155,11
Sample_924,item5257,machine23,date171,1
Sample_924,item3273,machine23,date191,1
Sample_924,item3273,machine28,date191,5
Sample_924,item4963,machine07,date309,1
Sample_924,item4963,machine09,date309,1
Sample_924,item4963,machine34,date309,2
Sample_924,item4963,machine35,date309,2
Sample_925,item1245,machine08,date068,5
Sample_925,item1245,machine09,date068,1
Sample_925,item1245,machine10,date068,6
Sample_925,item1245,machine14,date068,3
Sample_925,item1245,machine21,date068,3
Sample_925,item1245,machine22,date068,1
Sample_925,item1245,machine23,date068,5
Sample_925,item1245,machine28,date068,3
Sample_925,item1245,machine29,date068,1
Sample_925,item1245,machine31,date068,3
Sample_925,item1245,machine33,date068,5
Sample_925,item1245,machine35,date068,4
Sample_925,item5827,machine07,date107,38
Sample_925,item5827,machine10,date107,17
Sample_925,item5827,machine34,date107,33
Sample_925,item5990,machine09,date114,4
Sample_925,item5990,machine21,date114,2
Sample_925,item5990,machine23,date114,3
Sample_925,item6218,machine01,date119,5
Sample_925,item6218,machine03,date119,5
Sample_925,item6218,machine06,date119,3
Sample_925,item6218,machine16,date119,7
Sample_925,item6218,machine19,date119,3
Sample_925,item1249,machine04,date206,1
Sample_925,item4795,machine04,date227,3
Sample_925,item4795,machine05,date227,2
Sample_925,item4795,machine14,date227,2
Sample_925,item4795,machine20,date227,2
Sample_925,item4795,machine23,date227,4
Sample_925,item4795,machine28,date227,1
Sample_925,item4795,machine31,date227,4
Sample_925,item6352,machine19,date238,2
Sample_925,item6352,machine32,date238,4
Sample_925,item3947,machine04,date298,7
Sample_925,item3881,machine05,date324,17
Sample_926,item1261,machine05,date105,2
Sample_926,item1261,machine20,date105,1
Sample_926,item4562,machine04,date122,21
Sample_926,item4562,machine05,date122,17
Sample_926,item4562,machine08,date122,16
Sample_926,item4562,machine09,date122,1
Sample_926,item4562,machine10,date122,6
Sample_926,item4562,machine14,date122,1
Sample_926,item4562,machine20,date122,22
Sample_926,item4562,machine21,date122,14
Sample_926,item4562,machine28,date122,23
Sample_926,item4562,machine29,date122,19
Sample_926,item4562,machine30,date122,4
Sample_926,item4562,machine32,date122,6
Sample_926,item4562,machine34,date122,8
Sample_926,item4562,machine35,date122,20
Sample_926,item3023,machine32,date154,20
Sample_926,item5253,machine10,date190,3
Sample_926,item5253,machine22,date190,3
Sample_926,item5253,machine30,date190,4
Sample_926,item4242,machine20,date249,5
Sample_926,item1556,machine08,date286,4
Sample_926,item1556,machine22,date286,4
Sample_926,item1556,machine30,date286,4
Sample_926,item1556,machine32,date286,6
Sample_926,item6457,machine28,date297,1
Sample_926,item6457,machine29,date297,1
Sample_926,item3864,machine04,date363,30
Sample_926,item3864,machine10,date363,15
Sample_926,item3864,machine28,date363,19
Sample_927,item6174,machine07,date029,4
Sample_927,item6174,machine21,date029,6
Sample_927,item6174,machine34,date029,16
Sample_927,item6174,machine35,date029,12
Sample_927,item4304,machine06,date067,2
Sample_927,item1082,machine21,date079,1
Sample_927,item1082,machine28,date079,1
Sample_927,item5166,machine04,date187,10
Sample_927,item5166,machine05,date187,10
Sample_927,item5166,machine08,date187,15
Sample_927,item5166,machine09,date187,13
Sample_927,item5166,machine14,date187,3
Sample_927,item5166,machine20,date187,2
Sample_927,item5166,machine21,date187,14
Sample_927,item5166,machine22,date187,5
Sample_927,item5166,machine23,date187,15
Sample_927,item5166,machine28,date187,10
Sample_927,item5166,machine30,date187,17
Sample_927,item5516,machine20,date246,1
Sample_927,item2756,machine23,date296,5
Sample_928,item1124,machine04,date004,1
Sample_928,item1124,machine23,date004,2
Sample_928,item922,machine09,date070,1
Sample_928,item6144,machine28,date140,12
Sample_928,item3532,machine01,date187,4
Sample_928,item3532,machine03,date187,2
Sample_928,item3532,machine05,date187,5
Sample_928,item3532,machine06,date187,1
Sample_928,item3532,machine16,date187,3
Sample_928,item3532,machine17,date187,1
Sample_928,item3532,machine19,date187,4
Sample_929,item6425,machine09,date019,2
Sample_929,item6425,machine10,date019,1
Sample_929,item6425,machine23,date019,1
Sample_929,item6425,machine28,date019,3
Sample_929,item6425,machine29,date019,2
Sample_929,item6425,machine33,date019,3
Sample_929,item1281,machine01,date066,2
Sample_929,item1281,machine08,date066,1
Sample_929,item1281,machine09,date066,10
Sample_929,item1281,machine10,date066,17
Sample_929,item1281,machine21,date066,2
Sample_929,item1281,machine22,date066,3
Sample_929,item1281,machine23,date066,13
Sample_929,item1281,machine28,date066,18
Sample_929,item1281,machine35,date066,5
Sample_929,item4345,machine22,date109,1
Sample_929,item4034,machine10,date115,1
Sample_929,item4034,machine21,date115,6
Sample_929,item4034,machine22,date115,3
Sample_929,item4034,machine30,date115,2
Sample_929,item5356,machine05,date150,4
Sample_929,item5356,machine18,date150,9
Sample_929,item5356,machine20,date150,6
Sample_929,item5356,machine32,date150,7
Sample_929,item5356,machine33,date150,6
Sample_929,item6542,machine23,date174,1
Sample_929,item6542,machine29,date174,1
Sample_929,item4877,machine28,date178,1
Sample_929,item5206,machine28,date235,1
Sample_930,item4686,machine03,date050,1
Sample_930,item3786,machine04,date062,2
Sample_930,item3786,machine08,date062,2
Sample_930,item3786,machine09,date062,2
Sample_930,item3786,machine14,date062,3
Sample_930,item3786,machine21,date062,1
Sample_930,item3786,machine22,date062,3
Sample_930,item3786,machine23,date062,1
Sample_930,item3786,machine28,date062,3
Sample_930,item3786,machine29,date062,4
Sample_930,item3621,machine04,date107,2
Sample_930,item3621,machine28,date107,2
Sample_930,item1517,machine04,date168,3
Sample_930,item1517,machine05,date168,5
Sample_930,item1517,machine20,date168,5
Sample_930,item2563,machine01,date254,125
Sample_930,item2563,machine03,date254,116
Sample_930,item2563,machine06,date254,88
Sample_930,item2563,machine16,date254,15
Sample_930,item2563,machine17,date254,104
Sample_930,item2563,machine19,date254,56
Sample_931,item3999,machine06,date125,2
Sample_931,item3999,machine16,date125,5
Sample_931,item6066,machine28,date133,1
Sample_931,item478,machine04,date162,1
Sample_931,item478,machine10,date162,2
Sample_931,item478,machine14,date162,2
Sample_931,item478,machine21,date162,1
Sample_931,item478,machine23,date162,2
Sample_931,item478,machine28,date162,3
Sample_931,item4474,machine04,date168,7
Sample_931,item4474,machine05,date168,26
Sample_931,item4474,machine08,date168,39
Sample_931,item4474,machine09,date168,24
Sample_931,item4474,machine14,date168,36
Sample_931,item4474,machine20,date168,12
Sample_931,item4474,machine21,date168,34
Sample_931,item4474,machine28,date168,2
Sample_931,item4474,machine29,date168,5
Sample_931,item4474,machine30,date168,35
Sample_931,item4474,machine32,date168,17
Sample_931,item4474,machine33,date168,11
Sample_931,item4474,machine35,date168,33
Sample_931,item4605,machine06,date186,21
Sample_931,item948,machine05,date188,2
Sample_931,item6187,machine22,date279,1
Sample_931,item6187,machine30,date279,1
Sample_931,item2439,machine10,date326,4
Sample_931,item2439,machine20,date326,2
Sample_931,item2439,machine28,date326,4
Sample_932,item187,machine14,date099,6
Sample_932,item187,machine22,date099,1
Sample_932,item187,machine31,date099,2
Sample_932,item187,machine34,date099,4
Sample_932,item187,machine35,date099,7
Sample_932,item1125,machine07,date131,4
Sample_932,item1125,machine08,date131,12
Sample_932,item1125,machine09,date131,5
Sample_932,item1125,machine14,date131,22
Sample_932,item1125,machine20,date131,10
Sample_932,item1125,machine21,date131,12
Sample_932,item1125,machine30,date131,12
Sample_932,item1125,machine32,date131,1
Sample_932,item1136,machine07,date174,7
Sample_932,item1136,machine08,date174,1
Sample_932,item1136,machine09,date174,17
Sample_932,item1136,machine10,date174,23
Sample_932,item1136,machine14,date174,29
Sample_932,item1136,machine21,date174,8
Sample_932,item1136,machine22,date174,1
Sample_932,item1136,machine23,date174,36
Sample_932,item1136,machine28,date174,27
Sample_932,item1136,machine35,date174,10
Sample_932,item4905,machine04,date212,1
Sample_932,item4905,machine07,date212,2
Sample_932,item4905,machine08,date212,1
Sample_932,item4905,machine09,date212,1
Sample_932,item4905,machine10,date212,3
Sample_932,item4905,machine21,date212,3
Sample_932,item4905,machine22,date212,1
Sample_932,item4905,machine23,date212,3
Sample_932,item4905,machine28,date212,2
Sample_932,item4905,machine29,date212,4
Sample_932,item4905,machine31,date212,4
Sample_932,item4905,machine33,date212,1
Sample_932,item4905,machine35,date212,4
Sample_932,item6420,machine01,date222,2
Sample_932,item6420,machine05,date222,2
Sample_932,item6420,machine06,date222,2
Sample_932,item6420,machine16,date222,2
Sample_932,item6420,machine18,date222,2
Sample_932,item6420,machine19,date222,1
Sample_932,item6420,machine20,date222,2
Sample_932,item6420,machine32,date222,1
Sample_932,item6420,machine33,date222,1
Sample_932,item2063,machine08,date246,1
Sample_932,item1135,machine08,date267,1
Sample_932,item1135,machine09,date267,4
Sample_932,item1135,machine21,date267,4
Sample_932,item1135,machine23,date267,3
Sample_932,item1135,machine28,date267,4
Sample_932,item1135,machine29,date267,3
Sample_932,item1135,machine34,date267,1
Sample_932,item4718,machine01,date298,9
Sample_932,item4718,machine06,date298,7
Sample_932,item4718,machine33,date298,8
Sample_932,item657,machine04,date345,2
Sample_932,item657,machine08,date345,2
Sample_932,item657,machine09,date345,2
Sample_932,item657,machine14,date345,1
Sample_932,item657,machine23,date345,1
Sample_932,item657,machine29,date345,2
Sample_932,item657,machine31,date345,2
Sample_932,item657,machine35,date345,1
Sample_933,item1877,machine08,date014,7
Sample_933,item1877,machine23,date014,7
Sample_933,item5668,machine28,date016,6
Sample_933,item4958,machine08,date060,11
Sample_933,item4958,machine09,date060,11
Sample_933,item4958,machine10,date060,12
Sample_933,item4958,machine14,date060,6
Sample_933,item4958,machine21,date060,24
Sample_933,item1584,machine07,date074,2
Sample_933,item1584,machine30,date074,2
Sample_933,item1584,machine33,date074,3
Sample_933,item235,machine31,date118,1
Sample_933,item235,machine34,date118,1
Sample_933,item1449,machine04,date223,3
Sample_933,item1449,machine07,date223,3
Sample_933,item1449,machine08,date223,7
Sample_933,item1449,machine09,date223,4
Sample_933,item1449,machine10,date223,10
Sample_933,item1449,machine21,date223,5
Sample_933,item1449,machine23,date223,7
Sample_933,item1449,machine31,date223,7
Sample_933,item1449,machine33,date223,3
Sample_933,item1449,machine35,date223,2
Sample_933,item4988,machine10,date315,7
Sample_934,item508,machine21,date023,3
Sample_934,item6231,machine04,date030,20
Sample_934,item6231,machine05,date030,5
Sample_934,item6231,machine07,date030,9
Sample_934,item6231,machine08,date030,36
Sample_934,item6231,machine09,date030,12
Sample_934,item6231,machine10,date030,15
Sample_934,item6231,machine14,date030,17
Sample_934,item6231,machine20,date030,7
Sample_934,item6231,machine21,date030,11
Sample_934,item6231,machine22,date030,20
Sample_934,item6231,machine23,date030,17
Sample_934,item6231,machine28,date030,9
Sample_934,item6231,machine32,date030,14
Sample_934,item6231,machine33,date030,31
Sample_934,item6231,machine35,date030,19
Sample_934,item5437,machine05,date072,1
Sample_934,item5437,machine18,date072,2
Sample_934,item5437,machine20,date072,2
Sample_934,item707,machine23,date075,1
Sample_934,item4632,machine01,date135,1
Sample_934,item4632,machine06,date135,4
Sample_934,item4632,machine20,date135,3
Sample_934,item4632,machine32,date135,12
Sample_934,item5072,machine28,date239,1
Sample_934,item4625,machine09,date357,6
Sample_934,item4625,machine10,date357,4
Sample_934,item4625,machine28,date357,6
Sample_935,item2204,machine28,date046,1
Sample_935,item5695,machine30,date058,3
Sample_935,item1586,machine32,date066,4
Sample_935,item1586,machine35,date066,3
Sample_935,item6093,machine04,date103,1
Sample_935,item453,machine14,date340,1
Sample_935,item453,machine22,date340,2
Sample_935,item453,machine23,date340,2
Sample_936,item6267,machine09,date004,1
Sample_936,item6267,machine31,date004,1
Sample_936,item2405,machine21,date083,3
Sample_936,item2786,machine09,date086,3
Sample_936,item2786,machine10,date086,2
Sample_936,item2786,machine21,date086,3
Sample_936,item2786,machine28,date086,2
Sample_936,item5312,machine28,date086,1
Sample_936,item565,machine04,date100,15
Sample_936,item565,machine08,date100,1
Sample_936,item565,machine09,date100,9
Sample_936,item565,machine10,date100,15
Sample_936,item565,machine14,date100,9
Sample_936,item565,machine21,date100,17
Sample_936,item565,machine22,date100,1
Sample_936,item565,machine28,date100,26
Sample_936,item565,machine29,date100,2
Sample_936,item565,machine30,date100,19
Sample_936,item565,machine35,date100,3
Sample_936,item6174,machine07,date173,2
Sample_936,item6174,machine21,date173,2
Sample_936,item6174,machine34,date173,1
Sample_936,item4590,machine05,date277,3
Sample_936,item4590,machine06,date277,3
Sample_936,item4590,machine16,date277,1
Sample_936,item4590,machine17,date277,2
Sample_936,item4590,machine19,date277,2
Sample_936,item4590,machine20,date277,1
Sample_936,item4789,machine08,date302,1
Sample_936,item4789,machine09,date302,1
Sample_936,item4789,machine21,date302,1
Sample_937,item4952,machine08,date008,2
Sample_937,item4952,machine21,date008,4
Sample_937,item4952,machine33,date008,1
Sample_937,item6410,machine10,date016,1
Sample_937,item3948,machine22,date021,5
Sample_937,item2857,machine10,date038,2
Sample_937,item2857,machine23,date038,3
Sample_937,item3245,machine08,date130,4
Sample_937,item3245,machine09,date130,2
Sample_937,item3245,machine10,date130,1
Sample_937,item3245,machine14,date130,1
Sample_937,item3245,machine23,date130,3
Sample_937,item3245,machine28,date130,2
Sample_937,item37,machine04,date138,13
Sample_937,item37,machine07,date138,15
Sample_937,item37,machine08,date138,5
Sample_937,item37,machine09,date138,10
Sample_937,item37,machine10,date138,22
Sample_937,item37,machine14,date138,23
Sample_937,item37,machine21,date138,9
