item_id,machine_id,capacity
item5966,machine08,6.5
item5966,machine14,8.09
item1342,machine13,6.0
item1342,machine31,280.0
item5966,machine05,8.84
item2593,machine20,14.0
item1342,machine01,5.0
item1342,machine05,7.14
item5966,machine04,9.04
item3102,machine03,110.0
item5672,machine14,2.5
item5672,machine23,2.0
item5966,machine20,9.8
item1342,machine19,6.0
item3102,machine06,114.23
item5264,machine30,1.03
item5966,machine21,8.82
item5966,machine09,6.79
item1342,machine20,16.65
item5672,machine22,2.5
item5966,machine28,9.23
item5966,machine31,8.4
item3710,machine29,4.0
item6461,machine05,32.55
item6440,machine02,115.33
item3680,machine23,8.0
item6461,machine04,25.21
item3680,machine22,7.48
item6461,machine14,40.0
item4681,machine10,9.53
item3680,machine29,1.17
item2792,machine02,70.0
item1133,machine30,2.41
item6195,machine08,10.57
item3308,machine01,55.0
item1133,machine23,4.65
item6195,machine21,11.0
item6195,machine09,9.83
item1133,machine09,3.28
item5364,machine05,27.75
item1133,machine28,3.17
item1133,machine08,1.58
item1133,machine12,3.0
item1133,machine14,3.0
item1133,machine21,1.72
item6195,machine23,9.8
item6195,machine10,10.83
item1133,machine29,1.16
item1133,machine10,4.78
item3816,machine32,3.5
item1074,machine23,15.42
item3816,machine33,5.18
item3816,machine10,3.34
item3816,machine08,4.42
item2421,machine10,5.5
item3816,machine09,5.63
item3816,machine14,5.0
item3816,machine21,3.73
item1192,machine30,2.02
item3267,machine30,4.33
item2184,machine10,3.34
item2184,machine28,4.43
item6095,machine05,12.0
item4729,machine04,14.17
item2184,machine09,3.42
item5113,machine35,1.42
item5113,machine21,2.44
item1190,machine07,2.27
item2092,machine23,6.0
item1190,machine30,2.0
item1190,machine22,2.24
item5113,machine28,1.5
item5113,machine10,2.0
item2184,machine33,4.71
item5113,machine08,2.63
item2184,machine08,3.69
item3267,machine31,3.91
item2184,machine21,3.64
item1190,machine08,1.87
item3267,machine23,3.5
item3267,machine08,4.09
item3267,machine09,4.88
item2184,machine29,3.91
item3267,machine14,4.75
item2144,machine08,2.44
item3267,machine04,5.25
item5113,machine09,2.43
item1228,machine21,2.33
item2867,machine19,82.79
item2867,machine16,85.77
item1228,machine08,4.17
item283,machine15,1.67
item4759,machine19,23.55
item2867,machine06,89.84
item2867,machine02,96.75
item4759,machine06,28.63
item283,machine07,1.67
item4712,machine28,11.0
item283,machine30,1.77
item6103,machine21,3.17
item2867,machine17,74.76
item4759,machine03,27.86
item4759,machine16,8.0
item4712,machine14,12.12
item4759,machine01,22.67
item04,machine14,1.85
item5794,machine22,2.54
item1246,machine07,2.5
item231,machine21,1.59
item2660,machine32,1.11
item90,machine23,1.25
item1073,machine22,1.61
item5794,machine09,3.5
item1784,machine32,1.67
item90,machine22,0.97
item04,machine35,2.34
item04,machine21,1.45
item231,machine31,3.5
item1784,machine20,23.0
item1073,machine09,1.17
item5794,machine28,3.5
item231,machine10,1.5
item1073,machine08,2.27
item1246,machine35,2.1
item5794,machine23,3.67
item5794,machine30,3.2
item04,machine04,2.16
item5794,machine21,1.9
item04,machine31,2.58
item1246,machine24,3.32
item231,machine22,1.5
item04,machine34,2.32
item04,machine08,1.55
item04,machine09,1.75
item5794,machine29,0.92
item3740,machine10,7.13
item5794,machine08,3.05
item1246,machine22,2.77
item5794,machine10,1.5
item04,machine07,1.67
item217,machine15,3.67
item217,machine22,5.0
item1261,machine05,19.32
item92,machine10,1.0
item1953,machine09,3.8
item2098,machine32,30.0
item1953,machine08,4.22
item611,machine30,3.0
item1261,machine20,20.7
item3380,machine05,30.18
item217,machine28,4.9
item217,machine31,6.35
item5418,machine23,2.74
item217,machine34,5.36
item217,machine04,5.67
item611,machine08,2.52
item217,machine08,4.38
item217,machine25,5.5
item611,machine22,3.04
item217,machine10,7.07
item611,machine21,2.66
item217,machine09,5.07
item611,machine23,1.82
item1953,machine29,3.72
item611,machine28,3.17
item217,machine20,5.52
item363,machine14,2.47
item363,machine04,3.42
item363,machine31,2.67
item5253,machine30,21.0
item1793,machine08,3.0
item363,machine10,2.67
item363,machine21,4.17
item4700,machine21,2.5
item5253,machine10,1.92
item4700,machine22,0.75
item363,machine29,2.57
item363,machine08,2.4
item363,machine30,3.05
item4700,machine08,3.06
item2162,machine28,4.0
item363,machine35,2.98
item363,machine09,2.52
item363,machine34,2.62
item5253,machine22,7.0
item5253,machine23,1.85
item363,machine22,3.69
item224,machine31,4.82
item5483,machine08,7.25
item4061,machine20,40.0
item5483,machine21,7.03
item5483,machine28,5.83
item4061,machine05,43.0
item224,machine10,4.17
item4061,machine19,38.0
item224,machine34,4.55
item224,machine04,4.0
item224,machine35,4.72
item5483,machine22,6.53
item385,machine21,0.33
item5343,machine21,1.97
item3481,machine20,8.83
item1841,machine23,11.5
item5343,machine08,9.26
item3481,machine32,4.5
item1841,machine21,3.67
item3481,machine05,9.8
item791,machine21,1.92
item5343,machine22,5.92
item5343,machine10,2.96
item4762,machine08,1.88
item1841,machine08,4.44
item5343,machine23,4.0
item4813,machine04,5.75
item295,machine32,10.5
item1259,machine20,25.55
item1259,machine04,26.15
item6555,machine28,6.73
item6565,machine10,3.32
item6565,machine23,6.46
item2018,machine08,3.49
item6555,machine29,6.0
item6565,machine28,2.33
item6565,machine30,4.5
item59,machine21,1.67
item1082,machine35,0.67
item1606,machine35,2.67
item759,machine19,9.31
item759,machine06,4.4
item1082,machine10,3.34
item759,machine34,5.42
item1082,machine09,3.02
item1082,machine08,2.51
item444,machine30,2.7
item1082,machine23,2.11
item759,machine05,11.23
item759,machine18,15.63
item759,machine33,7.4
item3818,machine16,30.0
item759,machine32,7.35
item3304,machine21,12.67
item759,machine01,9.36
item759,machine20,10.52
item759,machine03,11.64
item1082,machine28,4.32
item3304,machine10,11.0
item759,machine16,5.0
item1082,machine21,2.97
item3818,machine19,35.2
item759,machine08,8.24
item1082,machine30,3.12
item759,machine21,6.41
item4552,machine09,7.17
item4552,machine04,7.0
item4552,machine28,7.95
item4552,machine23,6.75
item4820,machine01,55.91
item4552,machine22,8.33
item3207,machine33,3.04
item4402,machine10,1.17
item4402,machine30,1.0
item4552,machine20,8.0
item4820,machine06,51.17
item4552,machine29,6.3
item4820,machine19,53.4
item4820,machine17,55.0
item4552,machine07,4.82
item4552,machine14,6.96
item4402,machine21,1.5
item4552,machine08,8.5
item4820,machine16,52.53
item4552,machine33,7.08
item4820,machine02,55.0
item4071,machine06,11.0
item4820,machine03,55.0
item4552,machine21,7.06
item4552,machine05,8.5
item895,machine20,8.7
item1098,machine22,6.25
item2378,machine10,2.82
item1098,machine29,7.98
item1579,machine32,5.83
item1579,machine21,4.27
item494,machine35,5.92
item895,machine33,8.17
item1098,machine28,7.0
item895,machine15,5.77
item895,machine14,7.41
item1098,machine33,8.0
item1414,machine21,4.0
item895,machine08,7.13
item1414,machine30,4.85
item494,machine28,6.75
item895,machine18,9.0
item1414,machine35,4.12
item1098,machine09,9.0
item895,machine05,7.93
item895,machine10,5.92
item895,machine34,6.37
item1579,machine08,7.3
item2378,machine08,4.44
item494,machine09,5.27
item1579,machine01,2.0
item1579,machine33,4.71
item895,machine28,8.89
item494,machine21,7.13
item895,machine29,9.0
item1579,machine05,5.0
item895,machine07,6.52
item2378,machine29,4.0
item1579,machine03,10.0
item5404,machine14,0.94
item2378,machine33,9.36
item494,machine14,6.34
item494,machine22,5.83
item1098,machine23,6.5
item895,machine21,8.25
item494,machine34,7.2
item1579,machine31,1.65
item2292,machine23,4.75
item494,machine08,6.89
item494,machine07,5.8
item895,machine04,7.37
item2378,machine09,3.83
item3339,machine06,65.0
item494,machine31,8.1
item1579,machine14,4.04
item1098,machine21,7.33
item895,machine31,5.37
item494,machine23,8.15
item895,machine35,6.71
item895,machine23,6.45
item2292,machine28,4.75
item1579,machine30,3.07
item498,machine04,16.79
item6393,machine28,2.32
item6393,machine21,2.07
item44,machine21,1.48
item2923,machine31,2.0
item498,machine09,14.57
item44,machine05,1.66
item44,machine08,2.31
item498,machine23,14.11
item44,machine04,1.75
item44,machine32,2.48
item498,machine08,13.07
item498,machine28,17.33
item44,machine18,1.75
item44,machine33,1.52
item44,machine09,7.83
item498,machine10,16.36
item6393,machine06,5.0
item498,machine21,15.5
item44,machine34,1.4
item498,machine14,13.1
item44,machine23,0.8
item6393,machine23,2.33
item6393,machine09,2.72
item44,machine06,1.0
item5677,machine10,7.57
item6393,machine30,2.15
item6393,machine10,2.32
item17,machine22,2.32
item5687,machine07,4.0
item5687,machine35,4.27
item17,machine08,1.43
item2683,machine20,38.0
item17,machine09,1.76
item5687,machine21,4.67
item5687,machine34,5.32
item5687,machine14,4.17
item6067,machine23,1.0
item2368,machine09,4.25
item2368,machine22,4.0
item3087,machine28,2.27
item2800,machine08,1.19
item1907,machine29,4.83
item6472,machine20,7.38
item2368,machine04,4.0
item2368,machine10,3.29
item4162,machine33,12.12
item4162,machine09,7.72
item6472,machine34,5.12
item4162,machine08,8.66
item4162,machine32,8.09
item4162,machine21,7.57
item6312,machine11,1.5
item2368,machine21,5.0
item319,machine10,1.96
item319,machine34,1.67
item319,machine07,1.96
item319,machine21,1.5
item319,machine30,1.65
item319,machine31,2.42
item319,machine22,2.07
item604,machine28,8.77
item604,machine23,6.09
item5763,machine25,0.67
item319,machine24,2.32
item319,machine25,2.0
item319,machine35,1.77
item2570,machine10,2.53
item3498,machine23,11.33
item604,machine29,6.5
item426,machine01,18.47
item426,machine05,18.97
item721,machine22,12.5
item1643,machine23,5.0
item721,machine21,9.32
item426,machine02,6.0
item3204,machine21,5.34
item1229,machine04,10.32
item426,machine19,33.11
item426,machine32,6.5
item721,machine23,11.21
item721,machine08,8.17
item1229,machine14,7.87
item426,machine03,26.78
item721,machine14,8.22
item4558,machine09,9.0
item1229,machine21,22.97
item4558,machine28,9.85
item426,machine17,20.67
item1229,machine09,19.5
item1229,machine10,24.0
item721,machine09,10.62
item4558,machine10,9.28
item426,machine06,33.92
item426,machine16,45.0
item1229,machine23,9.33
item3560,machine22,3.17
item3560,machine28,3.32
item975,machine30,0.82
item1048,machine23,1.42
item975,machine10,3.0
item3560,machine08,1.33
item975,machine08,3.52
item975,machine15,3.0
item1048,machine10,5.33
item6524,machine35,8.01
item1048,machine04,8.04
item6524,machine21,9.67
item6524,machine23,8.17
item4479,machine21,2.82
item3560,machine30,3.32
item4479,machine05,15.0
item3560,machine10,1.32
item1048,machine05,12.17
item6524,machine31,8.35
item6524,machine05,7.67
item4831,machine20,53.03
item1048,machine33,10.05
item6524,machine14,8.0
item1048,machine08,7.87
item2735,machine21,2.6
item6524,machine08,8.19
item1048,machine07,14.32
item1048,machine20,16.0
item6524,machine22,8.55
item1048,machine28,10.67
item4479,machine04,12.82
item6524,machine34,6.62
item6524,machine04,7.6
item2481,machine21,1.0
item6070,machine14,2.55
item2161,machine06,60.0
item2866,machine23,6.82
item4705,machine06,45.0
item6070,machine29,3.2
item2866,machine28,6.82
item4705,machine16,44.66
item2866,machine04,6.82
item2866,machine10,6.75
item4705,machine19,41.76
item2481,machine23,3.0
item5117,machine09,6.37
item4684,machine16,7.0
item567,machine04,10.0
item5117,machine04,5.32
item480,machine09,1.24
item480,machine23,2.0
item5117,machine14,4.87
item1993,machine19,35.0
item480,machine28,2.27
item480,machine29,0.87
item567,machine20,13.73
item567,machine05,12.0
item2094,machine04,8.0
item567,machine14,9.57
item5117,machine08,4.97
item4684,machine06,29.0
item567,machine09,13.92
item480,machine10,1.0
item480,machine22,1.95
item480,machine21,1.75
item480,machine30,1.36
item567,machine33,9.31
item4684,machine03,32.0
item2100,machine09,5.83
item1005,machine14,7.82
item3029,machine05,14.5
item2780,machine23,9.25
item3029,machine20,16.0
item1005,machine21,7.98
item1005,machine35,6.4
item6426,machine05,8.0
item2622,machine04,12.0
item1005,machine10,8.32
item6426,machine20,12.33
item6426,machine33,9.38
item1005,machine30,11.83
item6426,machine03,13.0
item1005,machine08,8.48
item6426,machine04,2.0
item1005,machine09,8.5
item1005,machine34,8.02
item4149,machine30,8.76
item6426,machine32,7.45
item913,machine23,9.1
item913,machine04,16.58
item4395,machine03,10.0
item913,machine28,8.82
item4395,machine20,10.0
item4395,machine19,40.19
item6449,machine32,3.25
item913,machine09,8.04
item4395,machine01,12.75
item6449,machine05,28.13
item913,machine21,20.37
item6449,machine01,30.0
item6449,machine19,38.82
item4395,machine16,75.0
item2568,machine21,3.42
item4395,machine06,56.2
item913,machine14,26.97
item5494,machine21,1.33
item3039,machine21,3.1
item995,machine06,36.0
item6414,machine06,39.5
item4648,machine16,43.0
item3039,machine23,4.49
item3856,machine32,8.25
item5494,machine08,2.37
item5494,machine22,1.47
item5494,machine34,1.33
item6414,machine19,30.04
item5494,machine09,2.33
item6414,machine02,31.5
item3039,machine32,2.32
item3856,machine33,8.71
item995,machine19,40.0
item3039,machine08,4.28
item3039,machine28,3.82
item3039,machine33,2.32
item5162,machine28,1.27
item810,machine31,9.42
item3332,machine32,31.67
item810,machine28,9.92
item810,machine10,10.82
item5017,machine28,4.33
item810,machine30,8.25
item5017,machine21,3.22
item810,machine07,11.6
item810,machine24,1.0
item810,machine14,8.34
item810,machine04,9.0
item810,machine35,10.94
item810,machine09,9.38
item810,machine29,9.2
item810,machine21,9.8
item810,machine23,9.85
item810,machine08,9.55
item5017,machine14,1.0
item1049,machine20,13.83
item5303,machine08,2.92
item808,machine08,2.33
item4383,machine06,23.4
item1049,machine06,20.25
item523,machine24,8.0
item4383,machine16,7.0
item4383,machine19,18.24
item4054,machine10,35.0
item5303,machine33,4.83
item3836,machine20,18.1
item808,machine09,4.45
item1049,machine33,11.67
item1049,machine28,19.88
item4383,machine20,22.34
item5303,machine29,4.82
item5303,machine22,2.19
item1049,machine10,14.33
item4383,machine05,32.0
item5303,machine23,3.37
item5303,machine21,2.22
item4383,machine01,23.67
item868,machine28,4.52
item3836,machine05,20.0
item1049,machine34,14.83
item5303,machine07,3.75
item5303,machine10,4.15
item5303,machine28,4.82
item4383,machine03,15.5
item5303,machine09,1.25
item5303,machine14,4.25
item956,machine02,57.0
item195,machine28,2.0
item195,machine23,1.5
item848,machine04,7.73
item4052,machine10,40.0
item956,machine01,78.0
item5064,machine06,28.75
item5064,machine03,32.67
item848,machine34,5.78
item5064,machine32,6.0
item848,machine29,5.91
item5064,machine05,6.5
item848,machine05,5.82
item848,machine28,8.21
item848,machine09,6.12
item848,machine31,6.32
item4052,machine23,40.0
item848,machine08,3.95
item848,machine10,8.87
item848,machine32,5.83
item5064,machine01,24.3
item848,machine21,6.57
item5644,machine32,13.5
item956,machine19,65.0
item5064,machine16,26.8
item5064,machine19,26.01
item5064,machine17,22.5
item195,machine31,1.72
item4827,machine21,3.67
item3230,machine21,2.0
item1779,machine23,5.0
item4827,machine04,5.0
item3230,machine08,3.42
item4827,machine31,6.87
item4230,machine28,3.66
item1846,machine23,5.0
item5148,machine22,1.75
item4946,machine04,11.65
item6018,machine01,10.0
item4946,machine09,12.08
item5148,machine29,2.25
item6018,machine04,5.0
item6018,machine32,7.29
item6242,machine07,5.34
item6018,machine21,7.24
item6242,machine14,5.82
item6242,machine31,1.11
item4946,machine33,20.84
item6018,machine34,5.51
item6018,machine33,7.05
item4946,machine14,14.83
item4946,machine16,15.0
item4946,machine29,12.5
item6018,machine05,10.0
item6018,machine08,6.79
item1961,machine06,8.8
item4946,machine28,10.33
item4946,machine05,17.23
item6242,machine22,4.46
item4187,machine22,0.67
item6242,machine21,6.46
item6242,machine10,1.2
item4946,machine10,12.5
item6242,machine23,1.23
item6018,machine10,6.93
item4946,machine32,16.53
item6242,machine09,6.52
item6242,machine28,6.0
item6018,machine14,7.0
item955,machine08,5.02
item4946,machine19,14.0
item6018,machine09,6.17
item4946,machine20,15.17
item4946,machine03,26.0
item1961,machine03,14.0
item1961,machine05,23.0
item1961,machine19,6.0
item1961,machine01,6.0
item1961,machine32,16.1
item6242,machine30,4.19
item3746,machine29,2.63
item5148,machine21,2.78
item6242,machine08,1.07
item955,machine34,5.5
item6242,machine34,5.82
item2438,machine23,6.67
item6242,machine35,5.42
item237,machine34,4.2
item529,machine32,8.71
item1177,machine06,11.04
item237,machine07,4.16
item1177,machine05,16.0
item237,machine24,4.32
item237,machine15,4.0
item1177,machine32,10.0
item237,machine32,3.75
item1177,machine19,18.45
item237,machine35,4.05
item237,machine31,4.94
item529,machine05,12.42
item1177,machine33,10.33
item2173,machine04,16.0
item5188,machine32,9.68
item5188,machine33,5.83
item375,machine31,2.83
item5470,machine21,11.77
item237,machine22,4.32
item663,machine07,6.73
item663,machine28,5.99
item663,machine31,7.28
item663,machine14,6.64
