sample_id,item_id,time_id,quantity
Sample_1089,item3003,date208,66
Sample_1089,item2966,date237,5
Sample_1089,item5826,date254,4
Sample_1089,item2848,date290,14
Sample_1089,item1506,date334,3
Sample_1089,item53,date335,2
Sample_1090,item289,date021,1
Sample_1090,item980,date046,11
Sample_1090,item1753,date051,7
Sample_1090,item3296,date104,3
Sample_1090,item2747,date185,17
Sample_1090,item389,date210,57
Sample_1090,item4991,date237,5
Sample_1090,item2240,date238,12
Sample_1090,item5661,date287,12
Sample_1090,item1587,date310,34
Sample_1091,item3103,date032,12
Sample_1091,item3283,date032,4
Sample_1091,item929,date073,20
Sample_1091,item5145,date095,22
Sample_1091,item3144,date098,3
Sample_1091,item285,date107,2
Sample_1091,item89,date185,3
Sample_1091,item2781,date197,37
Sample_1091,item228,date219,4
Sample_1091,item2169,date249,2
Sample_1092,item4280,date038,14
Sample_1092,item6389,date220,16
Sample_1092,item2907,date233,3
Sample_1092,item6499,date250,10
Sample_1092,item3798,date252,8
Sample_1092,item6338,date295,4
Sample_1092,item1947,date297,18
Sample_1092,item3218,date303,6
Sample_1092,item5089,date319,11
Sample_1092,item1306,date364,5
Sample_1093,item974,date035,21
Sample_1093,item5830,date053,41
Sample_1093,item1433,date054,266
Sample_1093,item6042,date183,1
Sample_1093,item2831,date228,2
Sample_1093,item402,date265,13
Sample_1093,item302,date308,2
Sample_1093,item2355,date336,2
Sample_1093,item5558,date357,2
Sample_1093,item3189,date362,39
Sample_1094,item5210,date009,44
Sample_1094,item4562,date021,89
Sample_1094,item4295,date096,15
Sample_1094,item3331,date115,6
Sample_1094,item3917,date115,4
Sample_1094,item3406,date174,15
Sample_1094,item2971,date209,3
Sample_1094,item1013,date240,68
Sample_1094,item4158,date320,58
Sample_1094,item2901,date346,7
Sample_1095,item5963,date032,30
Sample_1095,item2710,date044,1
Sample_1095,item6295,date067,4
Sample_1095,item1682,date085,22
Sample_1095,item6321,date140,32
Sample_1095,item3511,date168,6
Sample_1095,item3334,date174,6
Sample_1095,item4464,date249,31
Sample_1095,item5597,date270,9
Sample_1095,item3124,date306,688
Sample_1096,item314,date014,12
Sample_1096,item5672,date038,2
Sample_1096,item2729,date041,12
Sample_1096,item3833,date054,68
Sample_1096,item3372,date200,1
Sample_1096,item3448,date237,127
Sample_1096,item3282,date241,10
Sample_1096,item140,date264,10
Sample_1096,item4213,date299,11
Sample_1096,item343,date320,1
Sample_1097,item6573,date010,8
Sample_1097,item315,date036,1
Sample_1097,item15,date093,3
Sample_1097,item2530,date101,24
Sample_1097,item3240,date165,1
Sample_1097,item5361,date183,66
Sample_1097,item6424,date211,66
Sample_1097,item2294,date284,22
Sample_1097,item1348,date306,14
Sample_1097,item5861,date353,11
Sample_1098,item6486,date022,3
Sample_1098,item5308,date045,2
Sample_1098,item4338,date049,4
Sample_1098,item3379,date056,61
Sample_1098,item3211,date110,2
Sample_1098,item349,date131,3
Sample_1098,item2342,date249,60
Sample_1098,item1867,date276,5
Sample_1098,item3517,date320,7
Sample_1098,item4431,date324,1
Sample_1099,item215,date033,86
Sample_1099,item3817,date040,70
Sample_1099,item6542,date059,4
Sample_1099,item5214,date166,32
Sample_1099,item3128,date232,15
Sample_1099,item386,date247,2
Sample_1099,item2353,date263,6
Sample_1099,item5272,date270,9
Sample_1099,item4358,date335,11
Sample_1099,item3890,date348,11
Sample_1100,item2000,date018,10
Sample_1100,item1831,date036,25
Sample_1100,item3753,date037,2
Sample_1100,item5080,date092,76
Sample_1100,item4948,date169,30
Sample_1100,item2535,date224,48
Sample_1100,item1527,date306,102
Sample_1100,item889,date319,202
Sample_1100,item1765,date326,7
Sample_1100,item60,date336,8
Sample_1101,item462,date054,25
Sample_1101,item5446,date121,166
Sample_1101,item1488,date164,3
Sample_1101,item2471,date219,5
Sample_1101,item5323,date261,18
Sample_1101,item5483,date278,25
Sample_1101,item5648,date286,96
Sample_1101,item5197,date318,1
Sample_1101,item147,date328,40
Sample_1101,item4366,date344,38
Sample_1102,item5810,date048,5
Sample_1102,item2321,date051,204
Sample_1102,item1946,date102,12
Sample_1102,item1906,date137,4
Sample_1102,item1647,date221,410
Sample_1102,item4563,date245,40
Sample_1102,item5435,date263,50
Sample_1102,item430,date290,36
Sample_1102,item3927,date336,34
Sample_1102,item4863,date349,54
Sample_1103,item2325,date007,4
Sample_1103,item4319,date026,167
Sample_1103,item6231,date131,121
Sample_1103,item6348,date181,116
Sample_1103,item4101,date189,4
Sample_1103,item210,date232,5
Sample_1103,item3935,date242,11
Sample_1103,item41,date275,22
Sample_1103,item4784,date285,26
Sample_1103,item246,date330,2
Sample_1104,item29,date027,2
Sample_1104,item5734,date127,4
Sample_1104,item864,date150,52
Sample_1104,item933,date195,2
Sample_1104,item5401,date212,4
Sample_1104,item3688,date268,7
Sample_1104,item5411,date270,22
Sample_1104,item3319,date292,2
Sample_1104,item2651,date346,32
Sample_1104,item5554,date350,6
Sample_1105,item5494,date081,7
Sample_1105,item376,date156,1
Sample_1105,item6153,date170,110
Sample_1105,item5261,date184,94
Sample_1105,item4625,date201,5
Sample_1105,item2347,date219,44
Sample_1105,item3854,date232,40
Sample_1105,item2837,date258,9
Sample_1105,item262,date299,18
Sample_1105,item191,date303,4
Sample_1106,item1616,date019,52
Sample_1106,item1299,date068,22
Sample_1106,item2552,date105,2
Sample_1106,item6266,date183,86
Sample_1106,item1139,date285,39
Sample_1106,item1617,date305,726
Sample_1106,item3665,date324,2
Sample_1106,item2160,date330,23
Sample_1106,item2522,date339,21
Sample_1106,item1142,date357,60
Sample_1107,item1335,date019,6
Sample_1107,item5286,date027,18
Sample_1107,item6463,date087,4
Sample_1107,item3983,date091,91
Sample_1107,item3678,date203,3
Sample_1107,item3813,date219,54
Sample_1107,item6039,date275,4
Sample_1107,item6095,date294,24
Sample_1107,item1938,date317,3
Sample_1107,item6370,date348,270
Sample_1108,item769,date001,2
Sample_1108,item4786,date018,23
Sample_1108,item126,date107,1
Sample_1108,item1988,date142,24
Sample_1108,item610,date183,5
Sample_1108,item3066,date220,42
Sample_1108,item4523,date233,108
Sample_1108,item547,date296,2
Sample_1108,item571,date305,3
Sample_1108,item3515,date337,11
Sample_1109,item3735,date041,26
Sample_1109,item4913,date129,68
Sample_1109,item3127,date138,5
Sample_1109,item5172,date202,68
Sample_1109,item1234,date229,2
Sample_1109,item1344,date252,2
Sample_1109,item4226,date254,3
Sample_1109,item2276,date269,4
Sample_1109,item321,date283,2
Sample_1109,item466,date331,1
Sample_1110,item395,date041,4
Sample_1110,item5378,date130,67
Sample_1110,item5404,date138,1
Sample_1110,item1479,date139,1
Sample_1110,item4880,date231,9
Sample_1110,item6610,date242,3
Sample_1110,item3755,date261,20
Sample_1110,item3606,date328,2
Sample_1110,item3300,date330,26
Sample_1110,item5650,date365,4
Sample_1111,item1238,date022,9
Sample_1111,item6358,date039,66
Sample_1111,item1815,date092,4
Sample_1111,item4773,date122,72
Sample_1111,item2177,date137,47
Sample_1111,item2694,date143,6
Sample_1111,item2937,date221,22
Sample_1111,item2842,date231,1
Sample_1111,item2597,date282,14
Sample_1111,item4144,date310,501
Sample_1112,item5042,date020,2
Sample_1112,item6128,date039,6
Sample_1112,item181,date094,1
Sample_1112,item311,date106,5
Sample_1112,item2554,date121,77
Sample_1112,item5474,date158,230
Sample_1112,item4441,date175,25
Sample_1112,item5198,date178,20
Sample_1112,item343,date322,1
Sample_1112,item1850,date338,2
Sample_1113,item1384,date035,10
Sample_1113,item457,date044,38
Sample_1113,item3415,date092,1
Sample_1113,item3809,date119,2
Sample_1113,item1686,date178,40
Sample_1113,item6495,date201,134
Sample_1113,item779,date221,5
Sample_1113,item540,date239,218
Sample_1113,item1704,date258,10
Sample_1113,item2078,date353,3
Sample_1114,item5214,date038,16
Sample_1114,item2258,date068,1
Sample_1114,item6596,date092,92
Sample_1114,item1745,date093,4
Sample_1114,item3454,date108,20
Sample_1114,item6044,date194,4
Sample_1114,item2879,date196,2
Sample_1114,item1607,date207,4
Sample_1114,item4843,date344,18
Sample_1114,item5264,date346,1
Sample_1115,item1608,date023,278
Sample_1115,item6009,date083,6
Sample_1115,item2521,date085,7
Sample_1115,item1563,date109,182
Sample_1115,item4191,date164,28
Sample_1115,item5540,date214,54
Sample_1115,item727,date247,338
Sample_1115,item1474,date276,18
Sample_1115,item3056,date284,4
Sample_1115,item5832,date289,2
Sample_1116,item5978,date059,1
Sample_1116,item3500,date102,2
Sample_1116,item6094,date150,2
Sample_1116,item6007,date160,54
Sample_1116,item3771,date204,4
Sample_1116,item2892,date231,1
Sample_1116,item6203,date232,1
Sample_1116,item2748,date305,1
Sample_1116,item223,date315,70
Sample_1116,item82,date315,1
Sample_1117,item2275,date018,24
Sample_1117,item5065,date037,8
Sample_1117,item3618,date041,4
Sample_1117,item574,date070,30
Sample_1117,item2423,date089,6
Sample_1117,item2659,date168,2
Sample_1117,item6176,date218,66
Sample_1117,item3836,date251,19
Sample_1117,item2695,date336,21
Sample_1117,item2704,date340,4
Sample_1118,item1618,date004,5
Sample_1118,item704,date007,3
Sample_1118,item6210,date066,271
Sample_1118,item503,date107,4
Sample_1118,item6025,date168,2
Sample_1118,item4998,date241,286
Sample_1118,item4121,date270,386
Sample_1118,item3653,date313,16
Sample_1118,item2888,date318,1
Sample_1118,item2464,date331,280
Sample_1119,item2611,date036,5
Sample_1119,item1797,date059,19
Sample_1119,item723,date074,4
Sample_1119,item2906,date140,2
Sample_1119,item6368,date155,6
Sample_1119,item2090,date189,30
Sample_1119,item213,date209,40
Sample_1119,item4484,date234,21
Sample_1119,item3717,date281,28
Sample_1119,item2526,date328,2
Sample_1120,item2294,date008,11
Sample_1120,item4226,date069,1
Sample_1120,item4194,date087,9
Sample_1120,item6198,date218,486
Sample_1120,item1630,date225,16
Sample_1120,item5988,date231,66
Sample_1120,item282,date236,8
Sample_1120,item6380,date250,2
Sample_1120,item1664,date271,22
Sample_1120,item4869,date293,14
Sample_1121,item2050,date014,3
Sample_1121,item1643,date104,5
Sample_1121,item5520,date154,3
Sample_1121,item4767,date171,193
Sample_1121,item5015,date240,238
Sample_1121,item5336,date242,26
Sample_1121,item5508,date284,10
Sample_1121,item3852,date333,1
Sample_1121,item2593,date337,7
Sample_1121,item3972,date344,5
Sample_1122,item1069,date032,12
Sample_1122,item1121,date081,8
Sample_1122,item2228,date090,30
Sample_1122,item2707,date092,2
Sample_1122,item6065,date172,28
Sample_1122,item4943,date184,9
Sample_1122,item4645,date229,12
Sample_1122,item6019,date309,2
Sample_1122,item6547,date349,6
Sample_1122,item1091,date359,17
Sample_1123,item3434,date029,12
Sample_1123,item5581,date055,74
Sample_1123,item181,date120,7
Sample_1123,item5144,date157,5
Sample_1123,item6353,date193,2
Sample_1123,item5895,date247,2
Sample_1123,item2536,date285,3
Sample_1123,item4886,date300,1
Sample_1123,item3775,date316,15
Sample_1123,item6540,date329,40
Sample_1124,item2035,date031,8
Sample_1124,item2118,date061,80
Sample_1124,item1883,date079,7
Sample_1124,item157,date080,14
Sample_1124,item3449,date128,9
Sample_1124,item3507,date168,32
Sample_1124,item5118,date238,45
Sample_1124,item385,date289,1
Sample_1124,item1491,date324,1
Sample_1124,item6548,date358,366
Sample_1125,item5813,date006,104
Sample_1125,item3926,date031,84
Sample_1125,item1747,date042,4
Sample_1125,item2946,date068,4
Sample_1125,item4418,date072,30
Sample_1125,item3596,date082,2
Sample_1125,item6339,date140,6
Sample_1125,item3466,date156,14
Sample_1125,item1450,date228,56
Sample_1125,item1275,date287,5
Sample_1126,item4606,date089,22
Sample_1126,item5950,date120,1
Sample_1126,item3082,date144,40
Sample_1126,item2772,date176,10
Sample_1126,item4748,date188,50
Sample_1126,item3347,date215,2
Sample_1126,item3298,date275,4
Sample_1126,item4433,date303,69
Sample_1126,item6155,date319,16
Sample_1126,item6211,date331,340
Sample_1127,item398,date064,3
Sample_1127,item2809,date073,110
Sample_1127,item5591,date096,1
Sample_1127,item4198,date174,322
Sample_1127,item4131,date185,26
Sample_1127,item1580,date188,62
Sample_1127,item1745,date204,2
Sample_1127,item2086,date215,44
Sample_1127,item5776,date309,1
Sample_1127,item5090,date357,6
Sample_1128,item1509,date008,33
Sample_1128,item911,date080,1
Sample_1128,item5023,date212,16
Sample_1128,item608,date229,3
Sample_1128,item136,date243,1
Sample_1128,item2172,date255,22
Sample_1128,item2185,date263,60
Sample_1128,item5157,date291,2
Sample_1128,item4070,date304,18
Sample_1128,item4483,date365,3
Sample_1129,item3681,date011,53
Sample_1129,item1468,date024,5
Sample_1129,item4467,date063,4
Sample_1129,item638,date074,24
Sample_1129,item3928,date096,1
Sample_1129,item59,date138,1
Sample_1129,item2033,date144,42
Sample_1129,item5350,date291,116
Sample_1129,item5896,date309,44
Sample_1129,item2778,date324,4
Sample_1130,item3078,date047,4
Sample_1130,item354,date097,2
Sample_1130,item1581,date120,72
Sample_1130,item1816,date136,6
Sample_1130,item1719,date218,25
Sample_1130,item2871,date234,132
Sample_1130,item4072,date256,240
Sample_1130,item3243,date299,10
Sample_1130,item3078,date314,2
Sample_1130,item3219,date319,12
Sample_1131,item5586,date008,386
Sample_1131,item5522,date013,1
Sample_1131,item500,date087,28
Sample_1131,item1045,date088,5
Sample_1131,item733,date097,4
Sample_1131,item100,date123,82
Sample_1131,item6155,date166,8
Sample_1131,item2431,date190,7
Sample_1131,item1547,date195,48
Sample_1131,item1709,date321,1
Sample_1132,item4002,date036,74
Sample_1132,item2504,date051,32
Sample_1132,item3811,date073,58
Sample_1132,item3256,date158,52
Sample_1132,item6180,date245,12
Sample_1132,item2919,date250,24
Sample_1132,item1437,date279,46
Sample_1132,item3307,date299,15
Sample_1132,item862,date324,46
Sample_1132,item2448,date341,36
Sample_1133,item3493,date033,1
Sample_1133,item1820,date078,10
Sample_1133,item3407,date129,5
Sample_1133,item42,date139,3
Sample_1133,item2099,date151,4
Sample_1133,item4927,date196,44
Sample_1133,item1789,date351,12
Sample_1133,item857,date354,3
Sample_1133,item2869,date360,41
Sample_1133,item5861,date363,45
Sample_1134,item3751,date018,1
Sample_1134,item1346,date033,9
Sample_1134,item2492,date048,3
Sample_1134,item1252,date053,7
Sample_1134,item6143,date053,1
Sample_1134,item2213,date080,43
Sample_1134,item327,date087,2
Sample_1134,item2268,date117,70
Sample_1134,item606,date128,1
Sample_1134,item2249,date241,24
Sample_1135,item5082,date086,218
Sample_1135,item2144,date108,4
Sample_1135,item164,date112,9
Sample_1135,item1076,date141,28
Sample_1135,item2461,date211,11
Sample_1135,item4197,date224,2
Sample_1135,item3182,date261,23
Sample_1135,item1622,date269,1
Sample_1135,item6104,date274,9
Sample_1135,item3019,date352,6
Sample_1136,item3806,date006,4
Sample_1136,item3216,date039,4
Sample_1136,item4771,date046,11
Sample_1136,item1072,date048,2
Sample_1136,item3459,date065,38
Sample_1136,item3605,date075,3
Sample_1136,item5129,date302,22
Sample_1136,item3523,date303,144
Sample_1136,item4247,date304,52
Sample_1136,item780,date329,74
Sample_1137,item3541,date064,230
Sample_1137,item2014,date080,30
Sample_1137,item5066,date114,224
Sample_1137,item3763,date173,7
Sample_1137,item2498,date199,16
Sample_1137,item133,date276,1
Sample_1137,item6248,date281,222
Sample_1137,item5360,date290,1
Sample_1137,item4576,date304,5
Sample_1137,item1279,date348,110
Sample_1138,item3862,date028,19
Sample_1138,item3880,date030,4
Sample_1138,item6038,date096,3
Sample_1138,item1349,date166,10
Sample_1138,item3575,date198,1
Sample_1138,item2108,date262,32
Sample_1138,item1114,date270,472
Sample_1138,item3311,date280,3
Sample_1138,item4252,date303,2
Sample_1138,item3585,date334,8
Sample_1139,item2703,date031,1
Sample_1139,item1635,date052,4
Sample_1139,item1102,date057,20
Sample_1139,item3499,date080,3
Sample_1139,item6430,date113,17
Sample_1139,item5502,date148,100
Sample_1139,item3408,date187,3
Sample_1139,item3846,date289,49
Sample_1139,item2496,date297,40
Sample_1139,item3378,date300,98
Sample_1140,item3123,date029,20
Sample_1140,item6598,date047,6
Sample_1140,item1460,date151,10
Sample_1140,item393,date173,1
Sample_1140,item3816,date197,56
Sample_1140,item1911,date213,4
Sample_1140,item1319,date248,42
Sample_1140,item5224,date308,1
Sample_1140,item2187,date318,25
Sample_1140,item1044,date322,450
Sample_1141,item5781,date177,30
Sample_1141,item5387,date209,47
Sample_1141,item6068,date250,18
Sample_1141,item6486,date277,52
Sample_1141,item6305,date318,2
Sample_1141,item207,date332,4
Sample_1141,item1557,date339,58
Sample_1141,item1022,date341,4
Sample_1141,item64,date342,3
Sample_1141,item5072,date351,2
Sample_1142,item369,date009,12
Sample_1142,item3187,date067,36
Sample_1142,item3171,date109,2
Sample_1142,item5327,date110,3
Sample_1142,item4620,date146,162
Sample_1142,item3226,date178,13
Sample_1142,item5648,date178,19
Sample_1142,item1352,date277,398
Sample_1142,item1689,date359,3
Sample_1142,item157,date360,28
Sample_1143,item954,date001,138
Sample_1143,item2851,date034,17
Sample_1143,item3281,date059,17
Sample_1143,item315,date120,18
Sample_1143,item23,date135,1
Sample_1143,item814,date166,3
Sample_1143,item1292,date169,34
Sample_1143,item5146,date256,23
Sample_1143,item1189,date299,28
Sample_1143,item5301,date349,15
Sample_1144,item3963,date004,2
Sample_1144,item364,date058,6
Sample_1144,item2345,date102,13
Sample_1144,item5446,date106,28
